GEOID,NAME,flood_frac,pop_total,pop_poverty,pop_black,pop_hispanic,households_total,households_nocar,exposed_pop_total,exposed_pop_poverty,exposed_pop_black,exposed_pop_hispanic,exposed_households_total,exposed_households_nocar
37071033310,333.10,0.0,3326,558,407,709,1314,88,0.0,0.0,0.0,0.0,0.0,0.0
37105030704,307.04,0.0,2254,701,1236,282,977,153,0.0,0.0,0.0,0.0,0.0,0.0
37105030703,307.03,0.0,4794,1230,312,1122,1952,203,0.0,0.0,0.0,0.0,0.0,0.0
37105030506,305.06,0.0,927,194,323,63,351,62,0.0,0.0,0.0,0.0,0.0,0.0
37105030507,305.07,0.0,2973,494,1115,548,1407,209,0.0,0.0,0.0,0.0,0.0,0.0
37169070503,705.03,0.0,4063,1193,1588,995,1628,261,0.0,0.0,0.0,0.0,0.0,0.0
37037020803,208.03,0.0,7734,2033,1375,1132,3481,508,0.0,0.0,0.0,0.0,0.0,0.0
37031970200,9702,0.0,5368,1022,2205,961,2338,107,0.0,0.0,0.0,0.0,0.0,0.0
37129011606,116.06,0.0,7141,2269,1129,788,3361,133,0.0,0.0,0.0,0.0,0.0,0.0
37129012006,120.06,0.0,3271,389,1519,630,1474,246,0.0,0.0,0.0,0.0,0.0,0.0
37179021017,210.17,0.0,4037,408,644,924,1446,73,0.0,0.0,0.0,0.0,0.0,0.0
37179021016,210.16,0.0,3826,929,1524,695,1366,121,0.0,0.0,0.0,0.0,0.0,0.0
37179021018,210.18,0.0,7189,2455,3175,1691,2760,335,0.0,0.0,0.0,0.0,0.0,0.0
37179021020,210.20,0.0,7706,956,1113,1197,3047,188,0.0,0.0,0.0,0.0,0.0,0.0
37179020406,204.06,0.0,7728,965,1305,1180,2922,186,0.0,0.0,0.0,0.0,0.0,0.0
37179021019,210.19,0.0,6214,570,2731,559,2278,227,0.0,0.0,0.0,0.0,0.0,0.0
37179020405,204.05,0.0,4422,1362,411,810,1794,150,0.0,0.0,0.0,0.0,0.0,0.0
37053990100,9901,0.0,4694,553,682,1046,2209,290,0.0,0.0,0.0,0.0,0.0,0.0
37137950103,9501.03,0.0,7859,1579,2182,1325,3026,124,0.0,0.0,0.0,0.0,0.0,0.0
37137950204,9502.04,0.0,2848,989,1466,209,1021,105,0.0,0.0,0.0,0.0,0.0,0.0
37137950104,9501.04,0.0,3296,176,1090,478,1445,81,0.0,0.0,0.0,0.0,0.0,0.0
37137950203,9502.03,0.0,7258,1574,1769,1407,2993,362,0.0,0.0,0.0,0.0,0.0,0.0
37031970904,9709.04,0.0,3581,729,1930,845,1521,72,0.0,0.0,0.0,0.0,0.0,0.0
37031970806,9708.06,0.0,2492,728,702,139,1050,62,0.0,0.0,0.0,0.0,0.0,0.0
37031971003,9710.03,0.0,4835,757,1290,238,1856,279,0.0,0.0,0.0,0.0,0.0,0.0
37031970606,9706.06,0.0,3142,543,803,361,1328,86,0.0,0.0,0.0,0.0,0.0,0.0
37031971103,9711.03,0.0,7214,724,1486,352,2614,367,0.0,0.0,0.0,0.0,0.0,0.0
37031970305,9703.05,0.0,7345,1999,1563,1803,2768,196,0.0,0.0,0.0,0.0,0.0,0.0
37119003008,30.08,0.0,3003,857,1182,353,1416,92,0.0,0.0,0.0,0.0,0.0,0.0
37119003012,30.12,0.0,4612,419,324,658,1725,129,0.0,0.0,0.0,0.0,0.0,0.0
37119002903,29.03,0.0,7884,1324,3081,569,2985,483,0.0,0.0,0.0,0.0,0.0,0.0
37119005811,58.11,0.0,6144,1953,925,757,2495,223,0.0,0.0,0.0,0.0,0.0,0.0
37119005710,57.10,0.0,2352,119,569,579,960,63,0.0,0.0,0.0,0.0,0.0,0.0
37119001911,19.11,0.0,5053,705,622,669,1882,207,0.0,0.0,0.0,0.0,0.0,0.0
37119003015,30.15,0.0,5263,1139,1717,115,2195,192,0.0,0.0,0.0,0.0,0.0,0.0
37119004400,44,0.0,5504,826,2282,417,2488,369,0.0,0.0,0.0,0.0,0.0,0.0
37119001400,14,0.0,980,128,222,240,422,75,0.0,0.0,0.0,0.0,0.0,0.0
37055970400,9704,0.0,2955,555,389,731,1292,140,0.0,0.0,0.0,0.0,0.0,0.0
37055970200,9702,0.0,6953,726,1135,475,2698,263,0.0,0.0,0.0,0.0,0.0,0.0
37055990200,9902,0.0,2537,529,1164,409,1140,92,0.0,0.0,0.0,0.0,0.0,0.0
37055990100,9901,0.0,2957,774,543,111,1158,203,0.0,0.0,0.0,0.0,0.0,0.0
37023020500,205,0.0,3121,694,1364,476,1286,131,0.0,0.0,0.0,0.0,0.0,0.0
37057060202,602.02,0.0,2077,161,447,101,772,43,0.0,0.0,0.0,0.0,0.0,0.0
37057060203,602.03,0.0,1919,582,277,399,786,137,0.0,0.0,0.0,0.0,0.0,0.0
37057060303,603.03,0.0,3298,338,1364,778,1198,208,0.0,0.0,0.0,0.0,0.0,0.0
37057062001,620.01,0.0,7095,1982,2016,424,2598,247,0.0,0.0,0.0,0.0,0.0,0.0
37119004900,49,0.0,811,128,53,102,363,29,0.0,0.0,0.0,0.0,0.0,0.0
37119006105,61.05,0.0,2839,808,1504,123,1100,145,0.0,0.0,0.0,0.0,0.0,0.0
37119005816,58.16,0.0,1236,138,153,121,549,84,0.0,0.0,0.0,0.0,0.0,0.0
37053110101,1101.01,0.0,4842,513,1097,169,1809,189,0.0,0.0,0.0,0.0,0.0,0.0
37053110102,1101.02,0.0,2604,518,631,210,1023,81,0.0,0.0,0.0,0.0,0.0,0.0
37119006209,62.09,0.0,6502,389,1916,1610,2819,212,0.0,0.0,0.0,0.0,0.0,0.0
37119005511,55.11,0.0,5012,589,2218,151,2203,174,0.0,0.0,0.0,0.0,0.0,0.0
37119005611,56.11,0.0,6443,1721,341,1401,2683,127,0.0,0.0,0.0,0.0,0.0,0.0
37119005200,52,0.0,5371,1617,2772,203,2018,296,0.0,0.0,0.0,0.0,0.0,0.0
37119003105,31.05,0.0,3956,293,1475,560,1488,68,0.0,0.0,0.0,0.0,0.0,0.0
37119980300,9803,0.0,6998,2201,3676,867,3295,295,0.0,0.0,0.0,0.0,0.0,0.0
37119003013,30.13,0.0,4229,1223,1939,990,1829,283,0.0,0.0,0.0,0.0,0.0,0.0
37119005815,58.15,0.0,7639,2375,3925,502,3188,288,0.0,0.0,0.0,0.0,0.0,0.0
37151031303,313.03,0.0,7961,2066,2790,488,3171,235,0.0,0.0,0.0,0.0,0.0,0.0
37063002037,20.37,0.0,5040,1271,1152,968,2286,393,0.0,0.0,0.0,0.0,0.0,0.0
37063002038,20.38,0.0,5657,1173,1535,1057,2423,118,0.0,0.0,0.0,0.0,0.0,0.0
37071031706,317.06,0.0,2640,649,1000,477,970,157,0.0,0.0,0.0,0.0,0.0,0.0
37071032406,324.06,0.0,6665,2171,1756,173,2738,107,0.0,0.0,0.0,0.0,0.0,0.0
37071032201,322.01,0.0,5635,451,2343,449,2150,197,0.0,0.0,0.0,0.0,0.0,0.0
37071030503,305.03,0.0,7298,1056,700,1555,2991,373,0.0,0.0,0.0,0.0,0.0,0.0
37071030504,305.04,0.0,2722,195,1265,430,1122,95,0.0,0.0,0.0,0.0,0.0,0.0
37071030403,304.03,0.0,6470,2157,984,1025,2551,281,0.0,0.0,0.0,0.0,0.0,0.0
37071032510,325.10,0.0,4185,768,2184,368,1834,111,0.0,0.0,0.0,0.0,0.0,0.0
37071033313,333.13,0.0,2133,538,272,170,937,108,0.0,0.0,0.0,0.0,0.0,0.0
37071032801,328.01,0.0,2032,614,232,483,727,36,0.0,0.0,0.0,0.0,0.0,0.0
37071031901,319.01,0.0,4847,1683,2209,908,1789,267,0.0,0.0,0.0,0.0,0.0,0.0
37071031303,313.03,0.0,3100,305,1423,152,1184,139,0.0,0.0,0.0,0.0,0.0,0.0
37071031204,312.04,0.0,1533,444,642,361,698,71,0.0,0.0,0.0,0.0,0.0,0.0
37071030404,304.04,0.0,3875,1225,2054,596,1826,69,0.0,0.0,0.0,0.0,0.0,0.0
37129012007,120.07,0.0,5501,355,1019,531,2474,259,0.0,0.0,0.0,0.0,0.0,0.0
37019020518,205.18,0.0,3096,855,1434,344,1123,128,0.0,0.0,0.0,0.0,0.0,0.0
37019020517,205.17,0.0,7678,1200,1735,1434,2874,200,0.0,0.0,0.0,0.0,0.0,0.0
37019020516,205.16,0.0,6412,1568,2043,683,2600,342,0.0,0.0,0.0,0.0,0.0,0.0
37019020106,201.06,0.0,4491,917,1225,687,1616,67,0.0,0.0,0.0,0.0,0.0,0.0
37019020515,205.15,0.0,7529,963,398,1380,3418,209,0.0,0.0,0.0,0.0,0.0,0.0
37019020108,201.08,0.0,3917,354,1320,254,1572,221,0.0,0.0,0.0,0.0,0.0,0.0
37019020315,203.15,0.0,1805,153,764,428,810,42,0.0,0.0,0.0,0.0,0.0,0.0
37019020313,203.13,0.0,1058,85,145,107,457,30,0.0,0.0,0.0,0.0,0.0,0.0
37019020314,203.14,0.0,7553,1822,3896,879,2738,349,0.0,0.0,0.0,0.0,0.0,0.0
37019020205,202.05,0.0,7710,1198,2430,1392,2847,396,0.0,0.0,0.0,0.0,0.0,0.0
37019020105,201.05,0.0,6122,703,851,979,2819,106,0.0,0.0,0.0,0.0,0.0,0.0
37019020107,201.07,0.0,1541,396,574,186,677,33,0.0,0.0,0.0,0.0,0.0,0.0
37019020316,203.16,0.0,2914,746,425,493,1158,112,0.0,0.0,0.0,0.0,0.0,0.0
37019020311,203.11,0.0,1095,231,89,249,510,60,0.0,0.0,0.0,0.0,0.0,0.0
37019020408,204.08,0.0,1168,386,458,238,470,46,0.0,0.0,0.0,0.0,0.0,0.0
37019020409,204.09,0.0,2571,425,270,538,1024,130,0.0,0.0,0.0,0.0,0.0,0.0
37019020513,205.13,0.0,4919,1479,507,390,2135,306,0.0,0.0,0.0,0.0,0.0,0.0
37019020514,205.14,0.0,1271,92,533,148,551,95,0.0,0.0,0.0,0.0,0.0,0.0
37019020206,202.06,0.0,7889,2145,612,1162,3490,287,0.0,0.0,0.0,0.0,0.0,0.0
37019020407,204.07,0.0,4076,1412,1854,122,1479,80,0.0,0.0,0.0,0.0,0.0,0.0
37129012010,120.10,0.0,2699,820,1209,531,1137,79,0.0,0.0,0.0,0.0,0.0,0.0
37129012008,120.08,0.0,4515,1010,544,426,1799,93,0.0,0.0,0.0,0.0,0.0,0.0
37111970102,9701.02,0.0,6489,1544,2006,551,2807,250,0.0,0.0,0.0,0.0,0.0,0.0
37111970101,9701.01,0.0,3050,475,299,242,1176,189,0.0,0.0,0.0,0.0,0.0,0.0
37111970904,9709.04,0.0,1142,289,418,97,526,43,0.0,0.0,0.0,0.0,0.0,0.0
37111970903,9709.03,0.0,1166,327,94,113,542,28,0.0,0.0,0.0,0.0,0.0,0.0
37107011302,113.02,0.0,6934,2423,3621,1103,2645,286,0.0,0.0,0.0,0.0,0.0,0.0
37107011201,112.01,0.0,1603,316,246,247,614,109,0.0,0.0,0.0,0.0,0.0,0.0
37107011301,113.01,0.0,5376,367,2104,423,2352,136,0.0,0.0,0.0,0.0,0.0,0.0
37107011202,112.02,0.0,3568,816,407,240,1519,222,0.0,0.0,0.0,0.0,0.0,0.0
37119005715,57.15,0.0,6398,548,990,1343,2309,354,0.0,0.0,0.0,0.0,0.0,0.0
37119005828,58.28,0.0,1235,152,340,51,568,51,0.0,0.0,0.0,0.0,0.0,0.0
37119005836,58.36,0.0,7264,1079,2444,1002,3260,400,0.0,0.0,0.0,0.0,0.0,0.0
37119005834,58.34,0.0,5826,1568,3200,814,2426,230,0.0,0.0,0.0,0.0,0.0,0.0
37195000401,4.01,0.0,4034,424,253,613,1755,121,0.0,0.0,0.0,0.0,0.0,0.0
37195000402,4.02,0.0,2290,228,114,512,896,84,0.0,0.0,0.0,0.0,0.0,0.0
37195000702,7.02,0.0,7835,497,1764,1281,3032,134,0.0,0.0,0.0,0.0,0.0,0.0
37195000701,7.01,0.0,2974,927,693,725,1204,163,0.0,0.0,0.0,0.0,0.0,0.0
37129012103,121.03,0.0,4331,1117,2130,954,1713,264,0.0,0.0,0.0,0.0,0.0,0.0
37135011300,113,0.0,3637,225,1841,252,1513,115,0.0,0.0,0.0,0.0,0.0,0.0
37135011400,114,0.0,2459,143,1205,185,934,107,0.0,0.0,0.0,0.0,0.0,0.0
37135011500,115,0.0,3799,826,461,377,1784,115,0.0,0.0,0.0,0.0,0.0,0.0
37183053617,536.17,0.0,1890,254,483,207,814,39,0.0,0.0,0.0,0.0,0.0,0.0
37183053429,534.29,0.0,811,185,343,119,314,40,0.0,0.0,0.0,0.0,0.0,0.0
37183053209,532.09,0.0,2887,520,595,212,1238,62,0.0,0.0,0.0,0.0,0.0,0.0
37183053115,531.15,0.0,1606,525,612,114,745,109,0.0,0.0,0.0,0.0,0.0,0.0
37183053114,531.14,0.0,3786,516,638,407,1616,114,0.0,0.0,0.0,0.0,0.0,0.0
37183053113,531.13,0.0,7011,1778,1484,1223,2698,412,0.0,0.0,0.0,0.0,0.0,0.0
37183053902,539.02,0.0,1970,130,946,351,901,76,0.0,0.0,0.0,0.0,0.0,0.0
37183053616,536.16,0.0,808,272,141,197,309,26,0.0,0.0,0.0,0.0,0.0,0.0
37183053613,536.13,0.0,1599,550,850,106,605,86,0.0,0.0,0.0,0.0,0.0,0.0
37183053415,534.15,0.0,4458,1211,905,491,1751,186,0.0,0.0,0.0,0.0,0.0,0.0
37183052509,525.09,0.0,2778,526,171,671,1223,73,0.0,0.0,0.0,0.0,0.0,0.0
37183053901,539.01,0.0,4324,501,767,772,1623,255,0.0,0.0,0.0,0.0,0.0,0.0
37183054217,542.17,0.0,1010,296,136,157,448,36,0.0,0.0,0.0,0.0,0.0,0.0
37183054218,542.18,0.0,3198,866,970,460,1169,53,0.0,0.0,0.0,0.0,0.0,0.0
37183054221,542.21,0.0,3752,437,399,140,1446,133,0.0,0.0,0.0,0.0,0.0,0.0
37183054222,542.22,0.0,3905,723,1417,880,1826,211,0.0,0.0,0.0,0.0,0.0,0.0
37183054019,540.19,0.0,4768,900,2324,781,1792,217,0.0,0.0,0.0,0.0,0.0,0.0
37183053208,532.08,0.0,6420,1912,1484,972,2615,406,0.0,0.0,0.0,0.0,0.0,0.0
37105030300,303,0.0,4164,1062,559,599,1722,191,0.0,0.0,0.0,0.0,0.0,0.0
37159051904,519.04,0.0,6856,1665,1714,755,2863,181,0.0,0.0,0.0,0.0,0.0,0.0
37159051903,519.03,0.0,4614,1130,2043,362,1827,126,0.0,0.0,0.0,0.0,0.0,0.0
37157041100,411,0.0,2674,350,924,518,1025,46,0.0,0.0,0.0,0.0,0.0,0.0
37157041002,410.02,0.0,2448,395,246,335,897,125,0.0,0.0,0.0,0.0,0.0,0.0
37157040700,407,0.0,3121,198,994,86,1362,62,0.0,0.0,0.0,0.0,0.0,0.0
37157040101,401.01,0.0,5101,1459,1448,570,2007,242,0.0,0.0,0.0,0.0,0.0,0.0
37157040501,405.01,0.0,2545,457,543,594,986,117,0.0,0.0,0.0,0.0,0.0,0.0
37157040502,405.02,0.0,7382,1339,775,782,2869,424,0.0,0.0,0.0,0.0,0.0,0.0
37157040601,406.01,0.0,4255,525,2300,489,1740,71,0.0,0.0,0.0,0.0,0.0,0.0
37157041300,413,0.0,7015,791,968,1147,2955,178,0.0,0.0,0.0,0.0,0.0,0.0
37157040102,401.02,0.0,5719,1294,837,1168,2171,361,0.0,0.0,0.0,0.0,0.0,0.0
37157041400,414,0.0,3200,383,392,555,1385,160,0.0,0.0,0.0,0.0,0.0,0.0
37157041001,410.01,0.0,2443,169,818,526,1087,107,0.0,0.0,0.0,0.0,0.0,0.0
37197050300,503,0.0,6156,1725,1673,284,2480,352,0.0,0.0,0.0,0.0,0.0,0.0
37197050102,501.02,0.0,3181,518,555,740,1390,229,0.0,0.0,0.0,0.0,0.0,0.0
37197050502,505.02,0.0,2577,422,682,587,1213,84,0.0,0.0,0.0,0.0,0.0,0.0
37197050101,501.01,0.0,7498,1345,2899,1045,3510,579,0.0,0.0,0.0,0.0,0.0,0.0
37197050200,502,0.0,4274,1258,815,699,1652,76,0.0,0.0,0.0,0.0,0.0,0.0
37151030400,304,0.0,1149,168,583,79,413,72,0.0,0.0,0.0,0.0,0.0,0.0
37151031501,315.01,0.0,4362,1210,886,536,1803,98,0.0,0.0,0.0,0.0,0.0,0.0
37151030202,302.02,0.0,4117,1366,613,274,1868,130,0.0,0.0,0.0,0.0,0.0,0.0
37151030600,306,0.0,7020,1742,3701,175,2626,116,0.0,0.0,0.0,0.0,0.0,0.0
37151030201,302.01,0.0,5923,1063,2696,1454,2594,390,0.0,0.0,0.0,0.0,0.0,0.0
37151031200,312,0.0,2177,597,482,173,778,138,0.0,0.0,0.0,0.0,0.0,0.0
37151030100,301,0.0,1883,352,886,294,754,56,0.0,0.0,0.0,0.0,0.0,0.0
37151030900,309,0.0,5145,896,1591,458,2273,179,0.0,0.0,0.0,0.0,0.0,0.0
37151030700,307,0.0,1141,236,254,120,466,33,0.0,0.0,0.0,0.0,0.0,0.0
37023021400,214,0.0,3096,449,1454,345,1326,70,0.0,0.0,0.0,0.0,0.0,0.0
37001020901,209.01,0.0,1795,145,764,174,678,100,0.0,0.0,0.0,0.0,0.0,0.0
37093970108,9701.08,0.0,948,165,188,157,436,17,0.0,0.0,0.0,0.0,0.0,0.0
37093970109,9701.09,0.0,7415,646,2620,1787,2746,481,0.0,0.0,0.0,0.0,0.0,0.0
37093970105,9701.05,0.0,1446,250,339,171,548,92,0.0,0.0,0.0,0.0,0.0,0.0
37179020901,209.01,0.0,866,187,43,211,320,15,0.0,0.0,0.0,0.0,0.0,0.0
37179020401,204.01,0.0,7516,2474,3990,1304,2756,301,0.0,0.0,0.0,0.0,0.0,0.0
37179020902,209.02,0.0,2155,131,699,344,953,170,0.0,0.0,0.0,0.0,0.0,0.0
37081016600,166,0.0,6679,1579,2332,497,2709,427,0.0,0.0,0.0,0.0,0.0,0.0
37081017000,170,0.0,1025,192,358,35,380,52,0.0,0.0,0.0,0.0,0.0,0.0
37081010100,101,0.0,1905,106,619,411,805,26,0.0,0.0,0.0,0.0,0.0,0.0
37081010403,104.03,0.0,1596,199,311,242,744,29,0.0,0.0,0.0,0.0,0.0,0.0
37081010500,105,0.0,5885,503,3153,678,2554,380,0.0,0.0,0.0,0.0,0.0,0.0
37081010701,107.01,0.0,5265,605,1899,1088,2320,200,0.0,0.0,0.0,0.0,0.0,0.0
37081010702,107.02,0.0,4223,559,1627,386,1558,202,0.0,0.0,0.0,0.0,0.0,0.0
37081011000,110,0.0,2539,432,704,508,1047,147,0.0,0.0,0.0,0.0,0.0,0.0
37081011101,111.01,0.0,1439,300,279,137,558,52,0.0,0.0,0.0,0.0,0.0,0.0
37081011400,114,0.0,4898,246,402,1135,1766,90,0.0,0.0,0.0,0.0,0.0,0.0
37081011602,116.02,0.0,2461,242,554,200,1065,93,0.0,0.0,0.0,0.0,0.0,0.0
37003040700,407,0.0,5049,394,697,260,1917,307,0.0,0.0,0.0,0.0,0.0,0.0
37003040100,401,0.0,5749,1235,2190,1038,2717,216,0.0,0.0,0.0,0.0,0.0,0.0
37003040300,403,0.0,6915,1028,3384,397,3182,125,0.0,0.0,0.0,0.0,0.0,0.0
37003040600,406,0.0,4356,934,877,1038,1968,342,0.0,0.0,0.0,0.0,0.0,0.0
37003040500,405,0.0,834,97,180,142,359,47,0.0,0.0,0.0,0.0,0.0,0.0
37003040200,402,0.0,2820,161,1086,206,1183,131,0.0,0.0,0.0,0.0,0.0,0.0
37003040400,404,0.0,6944,2308,865,472,2853,440,0.0,0.0,0.0,0.0,0.0,0.0
37187950201,9502.01,0.0,4639,382,2387,1078,2042,187,0.0,0.0,0.0,0.0,0.0,0.0
37187950202,9502.02,0.0,5257,462,1219,840,2449,435,0.0,0.0,0.0,0.0,0.0,0.0
37095920101,9201.01,0.0,4096,384,412,923,1591,252,0.0,0.0,0.0,0.0,0.0,0.0
37095920102,9201.02,0.0,1971,678,270,89,931,67,0.0,0.0,0.0,0.0,0.0,0.0
37133001000,10,0.0,7256,1707,3746,1689,2721,233,0.0,0.0,0.0,0.0,0.0,0.0
37133000700,7,0.0,6365,1483,1104,888,2314,165,0.0,0.0,0.0,0.0,0.0,0.0
37009970300,9703,0.0,7965,2755,3035,1383,3066,395,0.0,0.0,0.0,0.0,0.0,0.0
37009970200,9702,0.0,6959,532,891,735,2764,347,0.0,0.0,0.0,0.0,0.0,0.0
37009970400,9704,0.0,2896,991,425,97,1131,122,0.0,0.0,0.0,0.0,0.0,0.0
37179020205,202.05,0.0,2630,292,1287,632,1028,179,0.0,0.0,0.0,0.0,0.0,0.0
37179020206,202.06,0.0,2589,613,321,644,940,94,0.0,0.0,0.0,0.0,0.0,0.0
37179020319,203.19,0.0,7415,1305,440,770,2672,394,0.0,0.0,0.0,0.0,0.0,0.0
37179020318,203.18,0.0,4809,794,1445,1140,2004,257,0.0,0.0,0.0,0.0,0.0,0.0
37179020320,203.20,0.0,4072,1341,1960,238,1608,173,0.0,0.0,0.0,0.0,0.0,0.0
37179021021,210.21,0.0,7771,736,1655,431,2919,106,0.0,0.0,0.0,0.0,0.0,0.0
37179020321,203.21,0.0,5144,1795,586,189,2448,314,0.0,0.0,0.0,0.0,0.0,0.0
37097061603,616.03,0.0,7347,1202,3975,808,2975,376,0.0,0.0,0.0,0.0,0.0,0.0
37097061605,616.05,0.0,7889,1929,3063,252,3085,150,0.0,0.0,0.0,0.0,0.0,0.0
37097061604,616.04,0.0,1372,466,652,151,527,78,0.0,0.0,0.0,0.0,0.0,0.0
37133001201,12.01,0.0,3403,228,1449,176,1443,144,0.0,0.0,0.0,0.0,0.0,0.0
37133000205,2.05,0.0,6085,1988,2428,1144,2637,207,0.0,0.0,0.0,0.0,0.0,0.0
37133001303,13.03,0.0,6654,1466,1612,1408,2987,458,0.0,0.0,0.0,0.0,0.0,0.0
37133000405,4.05,0.0,1869,488,396,333,750,61,0.0,0.0,0.0,0.0,0.0,0.0
37133001302,13.02,0.0,3092,292,1263,204,1127,138,0.0,0.0,0.0,0.0,0.0,0.0
37133001202,12.02,0.0,4746,996,1938,931,1740,213,0.0,0.0,0.0,0.0,0.0,0.0
37133000105,1.05,0.0,6554,1651,3442,507,2786,105,0.0,0.0,0.0,0.0,0.0,0.0
37133001304,13.04,0.0,1613,301,539,314,707,66,0.0,0.0,0.0,0.0,0.0,0.0
37133000306,3.06,0.0,5125,494,1011,771,1932,122,0.0,0.0,0.0,0.0,0.0,0.0
37133000304,3.04,0.0,2934,361,864,306,1125,67,0.0,0.0,0.0,0.0,0.0,0.0
37133002801,28.01,0.0,2357,721,841,92,960,123,0.0,0.0,0.0,0.0,0.0,0.0
37133000104,1.04,0.0,4510,272,1187,948,1901,60,0.0,0.0,0.0,0.0,0.0,0.0
37133002802,28.02,0.0,3780,992,1684,892,1728,303,0.0,0.0,0.0,0.0,0.0,0.0
37133001301,13.01,0.0,5377,1880,1840,931,2029,181,0.0,0.0,0.0,0.0,0.0,0.0
37133000902,9.02,0.0,3086,161,168,746,1218,91,0.0,0.0,0.0,0.0,0.0,0.0
37133000204,2.04,0.0,6727,661,2253,1579,2845,477,0.0,0.0,0.0,0.0,0.0,0.0
37133000305,3.05,0.0,1362,343,499,88,496,51,0.0,0.0,0.0,0.0,0.0,0.0
37133002803,28.03,0.0,7005,476,3555,1318,2734,333,0.0,0.0,0.0,0.0,0.0,0.0
37133000207,2.07,0.0,1014,230,260,101,368,49,0.0,0.0,0.0,0.0,0.0,0.0
37133000404,4.04,0.0,6098,1556,2056,805,2507,402,0.0,0.0,0.0,0.0,0.0,0.0
37133000203,2.03,0.0,3294,745,947,184,1362,67,0.0,0.0,0.0,0.0,0.0,0.0
37133000901,9.01,0.0,3560,568,1124,869,1291,54,0.0,0.0,0.0,0.0,0.0,0.0
37133000206,2.06,0.0,937,242,78,175,338,60,0.0,0.0,0.0,0.0,0.0,0.0
37133000303,3.03,0.0,5855,1336,2919,476,2111,66,0.0,0.0,0.0,0.0,0.0,0.0
37063001301,13.01,0.0,1991,223,1005,209,744,101,0.0,0.0,0.0,0.0,0.0,0.0
37063002300,23,0.0,5545,1214,1796,649,2287,278,0.0,0.0,0.0,0.0,0.0,0.0
37071031902,319.02,0.0,6021,1894,1976,1155,2679,302,0.0,0.0,0.0,0.0,0.0,0.0
37071033311,333.11,0.0,6885,1721,542,1603,2907,429,0.0,0.0,0.0,0.0,0.0,0.0
37071033308,333.08,0.0,5898,1129,2058,554,2139,382,0.0,0.0,0.0,0.0,0.0,0.0
37071030208,302.08,0.0,2970,435,785,382,1261,46,0.0,0.0,0.0,0.0,0.0,0.0
37081014407,144.07,0.0,6117,463,2474,956,2326,284,0.0,0.0,0.0,0.0,0.0,0.0
37183050300,503,0.0,6746,832,496,745,2456,337,0.0,0.0,0.0,0.0,0.0,0.0
37051003302,33.02,0.0,3083,164,1249,419,1109,84,0.0,0.0,0.0,0.0,0.0,0.0
37051003304,33.04,0.0,1694,586,327,75,613,100,0.0,0.0,0.0,0.0,0.0,0.0
37045950302,9503.02,0.0,7208,841,2709,422,2896,285,0.0,0.0,0.0,0.0,0.0,0.0
37045950301,9503.01,0.0,1865,549,678,209,762,41,0.0,0.0,0.0,0.0,0.0,0.0
37045951602,9516.02,0.0,5075,510,829,1169,1818,287,0.0,0.0,0.0,0.0,0.0,0.0
37045950601,9506.01,0.0,2501,337,675,250,1110,190,0.0,0.0,0.0,0.0,0.0,0.0
37045950101,9501.01,0.0,1707,299,798,132,765,34,0.0,0.0,0.0,0.0,0.0,0.0
37045951601,9516.01,0.0,6390,941,2254,1219,2303,328,0.0,0.0,0.0,0.0,0.0,0.0
37111970700,9707,0.0,1834,530,154,437,710,44,0.0,0.0,0.0,0.0,0.0,0.0
37183051400,514,0.0,5625,1897,1526,706,2272,70,0.0,0.0,0.0,0.0,0.0,0.0
37069060301,603.01,0.0,5790,1809,1192,127,2640,182,0.0,0.0,0.0,0.0,0.0,0.0
37069060302,603.02,0.0,1233,118,457,219,501,79,0.0,0.0,0.0,0.0,0.0,0.0
37069060501,605.01,0.0,2045,578,730,236,740,37,0.0,0.0,0.0,0.0,0.0,0.0
37069060401,604.01,0.0,6519,615,359,1140,2584,128,0.0,0.0,0.0,0.0,0.0,0.0
37069060802,608.02,0.0,4452,1442,1575,373,1868,263,0.0,0.0,0.0,0.0,0.0,0.0
37069060502,605.02,0.0,1673,343,698,34,673,61,0.0,0.0,0.0,0.0,0.0,0.0
37133000800,8,0.0,7940,1198,3448,787,2918,152,0.0,0.0,0.0,0.0,0.0,0.0
37167930801,9308.01,0.0,2707,262,215,492,988,63,0.0,0.0,0.0,0.0,0.0,0.0
37167930102,9301.02,0.0,828,44,167,91,347,51,0.0,0.0,0.0,0.0,0.0,0.0
37183052706,527.06,0.0,7453,927,1942,524,2950,364,0.0,0.0,0.0,0.0,0.0,0.0
37183053521,535.21,0.0,919,297,128,116,400,57,0.0,0.0,0.0,0.0,0.0,0.0
37183052505,525.05,0.0,4784,1383,1245,923,1980,88,0.0,0.0,0.0,0.0,0.0,0.0
37183054018,540.18,0.0,7950,2710,680,377,3527,348,0.0,0.0,0.0,0.0,0.0,0.0
37183052807,528.07,0.0,4960,397,528,888,2006,300,0.0,0.0,0.0,0.0,0.0,0.0
37183053007,530.07,0.0,5009,1140,1925,869,1999,139,0.0,0.0,0.0,0.0,0.0,0.0
37183053003,530.03,0.0,3594,456,651,378,1538,85,0.0,0.0,0.0,0.0,0.0,0.0
37183980200,9802,0.0,1713,364,694,416,747,65,0.0,0.0,0.0,0.0,0.0,0.0
37183053717,537.17,0.0,4923,719,364,1111,2231,178,0.0,0.0,0.0,0.0,0.0,0.0
